player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Tyrese Haliburton,halibty01,2023,RS,IND,3980,1883,6.754109541318273,-1.166312730719796,5.587796810598477,5.299920897559888,-.6173879929102941,4.682532904649594,6.869419608145827,-1.091070847266861,5.778348760878966,8.176707837173545,8.176707837173545,0,6.947217915987996,-1.031769244969671,5.915448671018325,-.2035335225078262
Jordan Hall,halljo02,2023,RS,SAS,176,83,-8.131318983522062,-7.601964546770544,-15.73328353029261,-11.30228488937921,1.77133646517967,-9.530948424199543,-9.160774990261839,-6.00191535124154,-15.16269034150338,-.5244011358567547,-.5244011358567547,0,-8.802988494639902,-6.656614915664401,-15.4596034103043,-.2368111128549716
R.J. Hampton,hamptrj01,2023,RS,ORL,755,361,.1403649065260957,.82526964438131,.9656345509074057,-1.576872671076875,-.7394568369065353,-2.316329507983411,-.1786502612810064,.5552660357092003,.3766157744281939,.5743261361890466,.5743261361890466,0,-1.393978401362073,-.4701764409025238,-1.864154842264596,-.2698804501000473
R.J. Hampton,hamptrj01,2023,RS,DET,628,304,-2.950634428717605,-3.325463258619347,-6.276097687336953,-3.57138790158964,-2.696697237877394,-6.268085139467034,-3.203899923728183,-3.332144822675217,-6.5360447464034,-.5891536385222896,-.5891536385222896,0,-3.573903217494552,-3.394353659482546,-6.968256876977097,.332379366876327
Tim Hardaway Jr.,hardati02,2023,RS,DAL,4295,2116,.2821091162834414,1.45372355706153,1.735832673344972,3.203287801555617,1.998706672102867,5.201994473658484,.8807256928517835,1.679668773160551,2.560394466012335,5.724855160828974,5.724855160828974,0,1.258930115589468,1.264724545051928,2.523654660641396,-.1435195014799821
James Harden,hardeja01,2023,RS,PHI,4152,2067,5.817570441238705,.7630259293498514,6.580596370588556,3.198227954438264,-.5802338061288657,2.617994148309398,5.572010010784686,.517923110919272,6.089933121703957,9.264375869035039,9.264375869035039,0,5.491300805849211,.2988781836643191,5.790178989513531,-.6282978863338637
Jaden Hardy,hardyja02,2023,RS,DAL,1365,650,-.0275734910885779,-2.708952559778129,-2.736526050866707,-.5842663578271262,-1.124550289439329,-1.708816647266455,-.1719435361388924,-2.51640903826767,-2.688352574406562,.0205073086354793,.0205073086354793,0,.0391459995211257,-3.091009131244588,-3.051863131723462,.3116730318728645
Ron Harper Jr.,harpero02,2023,RS,TOR,35,18,8.468710400702131,3.456385861158784,11.92509626186092,-1.907118613739961,7.371258499593591,5.464139885853631,6.818117872549605,4.485975123810748,11.30409299636035,.1265769023212562,.1265769023212562,0,3.595025358543988,.135327643762306,3.730353002306294,-1.946109363660733
Montrezl Harrell,harremo01,2023,RS,PHI,1343,638,-1.691002621898892,2.789849603788574,1.098846981889682,-1.055483692290208,.5332012461541267,-.5222824461360813,-1.704276800972473,2.429926713684058,.725649912711585,1.133764183506496,1.133764183506496,0,-2.334476119416152,1.300420260647552,-1.0340558587686,.2151926091656934
Gary Harris,harriga01,2023,RS,ORL,2429,1160,-.2958553575733781,-.2172817377463664,-.5131370953197445,1.732168652324115,-3.528445416998951,-1.796276764674836,.1281846953227225,-.9192764513241098,-.7910917560013874,1.155464836639437,1.155464836639437,0,-.9056112934502838,-.5338932228748,-1.439504516325084,-.337542263187997
